label,trades,win_rate,avg_return_pct,std_return_pct,sharpe,total_return_pct,t_stat,p_value
Fri,135,48.888888888888886,0.3581012277510203,2.0268740596131045,0.17667660506710303,48.34366574638774,2.045179564795466,0.04279441640812569
Thu,129,47.286821705426355,0.18730152173280065,1.1353771359341258,0.16496855168630753,24.161896303531282,1.8664061052785843,0.06427286431046425
Wed,119,44.537815126050425,0.14509366300441465,1.1708009788949072,0.12392683779728755,17.26614589752534,1.3461900359605088,0.18082167962415976
Tue,135,46.666666666666664,0.1446795978389084,1.005774812890782,0.14384889737203957,19.531745708252636,1.6651713746249397,0.0982149357594666
Mon,155,43.87096774193549,0.024430857419631222,0.9302678671857783,0.02626217488682997,3.78678290004284,0.32590501957949675,0.7449386427458788
