label,trades,win_rate,avg_return_pct,std_return_pct,sharpe,total_return_pct,t_stat,p_value
FOMC_week,131,48.091603053435115,0.21850296082556947,1.525691869519758,0.14321565526487837,28.623887868149602,1.632909706224843,0.10490777799094535
other,542,45.75645756457565,0.15584197174832148,1.2579147948442697,0.1238891317496705,84.46634868759024,2.881587700979581,0.004113851529974248
