label,trades,win_rate,avg_return_pct,std_return_pct,sharpe,total_return_pct,t_stat,p_value
other,501,47.70459081836327,0.2133879201758979,1.4193571905335496,0.15034124010439076,106.90734800812484,3.361732326950353,0.0008338779402554388
NFP_week,172,41.86046511627907,0.03594702643962213,0.9327618894801474,0.03853826667345548,6.182888547615006,0.5039532296664415,0.6149429020182058
