label,trades,win_rate,avg_return_pct,std_return_pct,sharpe,total_return_pct,t_stat,p_value
W2,146,48.63013698630137,0.3092696904311741,1.578936995693646,0.19587209070068573,45.15337480295142,2.35861230551809,0.019677772389416988
W3,131,48.091603053435115,0.21850296082556947,1.525691869519758,0.14321565526487837,28.623887868149602,1.632909706224843,0.10490777799094535
W4,224,46.875,0.14790216668314204,1.228526685949647,0.12038986891751086,33.130085337023814,1.797804127253168,0.07356074038106755
W1,172,41.86046511627907,0.03594702643962213,0.9327618894801474,0.03853826667345548,6.182888547615006,0.5039532296664415,0.6149429020182058
