time,equity,position,signal
2024-01-15 15:00:00+00:00,98811.60726519291,-1.0,-1
2024-01-15 16:00:00+00:00,98833.71630309787,-1.0,-1
2024-01-15 17:00:00+00:00,98825.59098044547,-1.0,-1
2024-01-15 18:00:00+00:00,98783.61704883489,-1.0,-1
2024-01-15 19:00:00+00:00,98804.3607200449,-1.0,-1
2024-01-15 20:00:00+00:00,98792.63111112695,-1.0,-1
2024-01-15 21:00:00+00:00,98801.65174518524,-1.0,-1
2024-01-15 22:00:00+00:00,98809.77179856657,-1.0,-1
2024-01-15 23:00:00+00:00,98853.53705714976,-1.0,-1
2024-01-16 00:00:00+00:00,99082.49222104947,-1.0,-1
2024-01-16 01:00:00+00:00,99010.81002241431,-1.0,-1
2024-01-16 02:00:00+00:00,99043.88112705089,-1.0,-1
2024-01-16 03:00:00+00:00,99088.76095235103,-1.0,-1
2024-01-16 04:00:00+00:00,99101.91948751488,-1.0,-1
2024-01-16 05:00:00+00:00,99121.43560157825,-1.0,-1
2024-01-16 06:00:00+00:00,99103.27392512854,-1.0,-1
2024-01-16 07:00:00+00:00,99093.28866288159,-1.0,-1
2024-01-16 08:00:00+00:00,99218.0792915928,-1.0,-1
2024-01-16 09:00:00+00:00,99387.31268191848,-1.0,-1
2024-01-16 10:00:00+00:00,99432.04801951484,-1.0,-1
2024-01-16 11:00:00+00:00,99331.0744106064,-1.0,-1
2024-01-16 12:00:00+00:00,99386.24643502572,-1.0,-1
2024-01-16 13:00:00+00:00,99496.71313003357,-1.0,-1
2024-01-16 14:00:00+00:00,99511.81029365616,-1.0,-1
2024-01-16 15:00:00+00:00,99390.08106942581,-1.0,-1
2024-01-16 16:00:00+00:00,99434.3625810383,-1.0,-1
2024-01-16 17:00:00+00:00,99598.39592432746,-1.0,-1
2024-01-16 18:00:00+00:00,99534.2160879583,-1.0,-1
2024-01-16 19:00:00+00:00,99500.33615184709,-1.0,-1
2024-01-16 20:00:00+00:00,99520.46726940396,-1.0,-1
2024-01-16 21:00:00+00:00,99487.05439768526,-1.0,-1
2024-01-16 22:00:00+00:00,99467.8434577269,-1.0,-1
2024-01-16 23:00:00+00:00,99456.41278979256,-1.0,-1
2024-01-17 00:00:00+00:00,99461.8982494976,-1.0,-1
2024-01-17 01:00:00+00:00,99466.46997019176,-1.0,-1
2024-01-17 02:00:00+00:00,99490.24510332703,-1.0,-1
2024-01-17 03:00:00+00:00,99567.09380090612,-1.0,-1
2024-01-17 04:00:00+00:00,99524.94492694229,-1.0,-1
2024-01-17 05:00:00+00:00,99581.24844972078,-1.0,-1
2024-01-17 06:00:00+00:00,99603.70370091515,-1.0,-1
2024-01-17 07:00:00+00:00,99531.72278739636,-1.0,-1
2024-01-17 08:00:00+00:00,99563.76983575344,-1.0,-1
2024-01-17 09:00:00+00:00,99472.60596875804,-1.0,-1
2024-01-17 10:00:00+00:00,99517.87587011141,-1.0,-1
2024-01-17 11:00:00+00:00,99455.63028465943,-1.0,-1
2024-01-17 12:00:00+00:00,99493.57090805595,-1.0,-1
2024-01-17 13:00:00+00:00,99589.18105992468,-1.0,-1
2024-01-17 14:00:00+00:00,99727.14287647036,-1.0,-1
2024-01-17 15:00:00+00:00,99726.22364333834,-1.0,-1
2024-01-17 16:00:00+00:00,99649.928699888,-1.0,-1
2024-01-17 17:00:00+00:00,99561.35995963796,-1.0,-1
2024-01-17 18:00:00+00:00,99571.8960380362,-1.0,-1
2024-01-17 19:00:00+00:00,99498.12787787328,-1.0,-1
2024-01-17 20:00:00+00:00,99432.24659142402,-1.0,-1
2024-01-17 21:00:00+00:00,99418.99639084158,-1.0,-1
2024-01-17 22:00:00+00:00,99427.21846165696,-1.0,-1
2024-01-17 23:00:00+00:00,99386.1013072661,-1.0,-1
2024-01-18 00:00:00+00:00,99314.89049442622,-1.0,-1
2024-01-18 01:00:00+00:00,99294.83415498206,-1.0,-1
2024-01-18 02:00:00+00:00,99319.43881371182,-1.0,-1
2024-01-18 03:00:00+00:00,99301.20410591702,-1.0,-1
2024-01-18 04:00:00+00:00,99312.59661426982,-1.0,-1
2024-01-18 05:00:00+00:00,99306.21534555528,-1.0,-1
2024-01-18 06:00:00+00:00,99222.8137658793,-1.0,-1
2024-01-18 07:00:00+00:00,99366.58791011936,-1.0,1
2024-01-18 08:00:00+00:00,99281.7074547869,1.0,1
2024-01-18 09:00:00+00:00,99325.0523486196,1.0,1
2024-01-18 10:00:00+00:00,99420.41111505152,1.0,1
2024-01-18 11:00:00+00:00,99366.57219429091,1.0,1
2024-01-18 12:00:00+00:00,99259.80687685042,1.0,1
2024-01-18 13:00:00+00:00,99032.13211871871,1.0,1
2024-01-18 14:00:00+00:00,99096.00880436688,1.0,1
2024-01-18 15:00:00+00:00,99028.9382844363,1.0,1
2024-01-18 16:00:00+00:00,99117.45312026306,1.0,1
2024-01-18 17:00:00+00:00,99097.3775904879,1.0,1
2024-01-18 18:00:00+00:00,99135.24733983644,1.0,1
2024-01-18 19:00:00+00:00,99116.99685822269,1.0,1
2024-01-18 20:00:00+00:00,99183.15485407258,1.0,1
2024-01-18 21:00:00+00:00,99248.85658788211,1.0,1
2024-01-18 22:00:00+00:00,99228.32479606662,1.0,1
2024-01-18 23:00:00+00:00,99283.53250294826,1.0,1
2024-01-19 00:00:00+00:00,99282.16371682724,1.0,1
2024-01-19 01:00:00+00:00,99334.17758942646,1.0,-1
2024-01-19 02:00:00+00:00,99302.04891211425,-1.0,-1
2024-01-19 03:00:00+00:00,99294.29678214095,-1.0,-1
2024-01-19 04:00:00+00:00,99316.63766836302,-1.0,-1
2024-01-19 05:00:00+00:00,99368.18167685292,-1.0,-1
2024-01-19 06:00:00+00:00,99366.81183072263,-1.0,-1
2024-01-19 07:00:00+00:00,99381.42311992399,-1.0,-1
2024-01-19 08:00:00+00:00,99401.97628891336,-1.0,-1
2024-01-19 09:00:00+00:00,99349.42979382856,-1.0,-1
2024-01-19 10:00:00+00:00,99368.14396557142,-1.0,-1
2024-01-19 11:00:00+00:00,99308.78398911933,-1.0,-1
2024-01-19 12:00:00+00:00,99352.11063805444,-1.0,1
2024-01-19 13:00:00+00:00,99324.36355035624,1.0,1
2024-01-19 14:00:00+00:00,99323.90712165035,1.0,1
2024-01-19 15:00:00+00:00,99342.16426988674,1.0,1
2024-01-19 16:00:00+00:00,99379.5914237713,1.0,1
2024-01-19 17:00:00+00:00,99407.43357483178,1.0,1
2024-01-19 18:00:00+00:00,99429.3421527154,1.0,1
2024-01-19 19:00:00+00:00,99431.62429624495,1.0,1
2024-01-19 20:00:00+00:00,99457.18430377588,1.0,1
2024-01-19 21:00:00+00:00,99474.98502330638,1.0,1
2024-01-21 22:00:00+00:00,99438.4707268336,1.0,1
2024-01-21 23:00:00+00:00,99429.79858142135,1.0,1
2024-01-22 00:00:00+00:00,99512.41217719094,1.0,1
